Movie_id,Movie_Name,Storyline,Budget,Language,Revenue,Image,Rating,Genre1,Genre2,Genre3,Cast1,Cast2,Cast3
650,Skylines,"When a virus threatens to turn the now earth-dwelling friendly alien hybrids against humans, Captain Rose Corley must lead a team of elite mercenaries on a mission to the alien world in order to save what's left of humanity.",0,English,0,https://image.tmdb.org/t/p/w220_and_h330_face/2W4ZvACURDyhiNnSIaFPHfNbny3.jpg,56,Science Fiction,Action,unknown,Lindsey Morgan,Alexander Siddig,Rhona Mitra
651,Dragon Ball Z: Wrath of the Dragon,The Z Warriors discover an unopenable music box and are told to open it with the Dragon Balls. The contents turn out to be a warrior named Tapion who had sealed himself inside along with a monster called Hildegarn. Goku must now perfect a new technique to defeat the evil monster.,0,Japanese,24000000,https://image.tmdb.org/t/p/w220_and_h330_face/gd3argrGcs6mEHYPmnVHrP11sCG.jpg,72,Animation,Action,Science Fiction,Masako Nozawa,Takeshi Kusao,Mayumi Tanaka
652,Scary Movie 5,"Home with their newly-formed family, happy parents Dan and Jody are haunted by sinister, paranormal activities. Determined to expel the insidious force, they install security cameras and discover their family is being stalked by an evil dead demon.",20000000,English,78378744,https://image.tmdb.org/t/p/w220_and_h330_face/r2Jwo4Eoax0oOnsU5qcXv0ea0Q8.jpg,48,Comedy,unknown,unknown,Ashley Tisdale,Simon Rex,Gracie Whitton
653,The Mortal Instruments: City of Bones,"In New York City, Clary Fray, a seemingly ordinary teenager, learns that she is descended from a line of Shadowhunters — half-angel warriors who protect humanity from evil forces. After her mother disappears, Clary joins forces with a group of Shadowhunters and enters Downworld, an alternate realm filled with demons, vampires, and a host of other creatures. Clary and her companions must find and protect an ancient cup that holds the key to her mother's future.",60000000,English,95396573,https://image.tmdb.org/t/p/w220_and_h330_face/fspW2P3ggzBjdIw5HpJOw8HKtQK.jpg,64,Fantasy,Action,Mystery,Lily Collins,Jamie Campbell Bower,Robert Sheehan
654,Tomb of the River,"An action film about the ambitions, conspiracy, and betrayal of different organizations surrounding the life-changing project of building the largest resort in Gangneung.",0,Korean,0,https://image.tmdb.org/t/p/w220_and_h330_face/6quK7zKScZ27D9i4fuSbeKLrg56.jpg,64,Action,Crime,Drama,Jang Hyuk,Yu Oh-seong,Han Seon-hwa
655,Ice Age: The Meltdown,"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.",80000000,English,660998756,https://image.tmdb.org/t/p/w220_and_h330_face/vdluBXie4qDvh0dFX2Fpq8v16it.jpg,67,Animation,Family,Comedy,Ray Romano,John Leguizamo,Denis Leary
656,Jumanji: The Next Level,"As the gang return to Jumanji to rescue one of their own, they discover that nothing is as they expect. The players will have to brave parts unknown and unexplored in order to escape the world’s most dangerous game.",125000000,English,800059707,https://image.tmdb.org/t/p/w220_and_h330_face/jyw8VKYEiM1UDzPB7NsisUgBeJ8.jpg,70,Adventure,Comedy,Fantasy,Dwayne Johnson,Kevin Hart,Jack Black
657,American Sniper,"U.S. Navy SEAL Chris Kyle takes his sole mission—protect his comrades—to heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States, Kyle serves four tours of duty in Iraq. However, when he finally returns home, he finds that he cannot leave the war behind.",58800000,English,542307423,https://image.tmdb.org/t/p/w220_and_h330_face/i1U46OwMc6vlm7OoSUKfqUH615e.jpg,74,War,Action,unknown,Bradley Cooper,Sienna Miller,Kyle Gallner
658,A Haunted House 2,"After exorcising the demons of his ex-, Malcolm starts afresh with his new girlfriend and her two children. After moving into their dream home, Malcolm is once again plagued by bizarre paranormal events.",4000000,English,25343661,https://image.tmdb.org/t/p/w220_and_h330_face/oV7M00fPXy5P0nbdeMbSUjYv0vx.jpg,61,Comedy,Horror,unknown,Marlon Wayans,Jaime Pressly,Essence Atkins
661,Nobody Sleeps in the Woods Tonight,"Addicted to technology, a group of teens attends a rehabilitation camp in the forest, but a sinister force there intends to take them offline forever.",0,Polish,0,https://image.tmdb.org/t/p/w220_and_h330_face/5vFCHFVLPcU4M8uNXM1ba9y83Iu.jpg,50,Horror,Thriller,unknown,Julia Wieniawa-Narkiewicz,Wiktoria Gąsiewska,Stanisław Cywka
662,Dragon Ball Z: The Tree of Might,Goku and friends must stop a band of space pirates from consuming fruit from the Tree of Might before it's destructive powers drain Earth's energy.,0,Japanese,15000000,https://image.tmdb.org/t/p/w220_and_h330_face/fDX4Dp8IKvjBAaEb5MOJrGkxWX0.jpg,65,Action,Animation,Science Fiction,Masako Nozawa,Toshio Furukawa,Mayumi Tanaka
663,The Texas Chainsaw Massacre,"After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a chainsaw-wielding killer and his family of equally psychopathic killers.",9500000,English,107363905,https://image.tmdb.org/t/p/w220_and_h330_face/w0yIF8UPMNBDLwztmqgUoc4isLH.jpg,62,Horror,unknown,unknown,Jessica Biel,Jonathan Tucker,Andrew Bryniarski
664,The Intouchables,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,13000000,French,426588510,https://image.tmdb.org/t/p/w220_and_h330_face/323BP0itpxTsO0skTwdnVmf7YC9.jpg,83,Drama,Comedy,unknown,François Cluzet,Anne Le Ny,Clotilde Mollet
665,Sex with Love,"In Santiago, Chile, the schoolteacher Luisa proposes a debate about sex with the parents of her students with the intention of giving classes about sex education to the youngsters.",0,Spanish,0,https://image.tmdb.org/t/p/w220_and_h330_face/ub91ikhfzCWF3bfmWLqwN8I4q1Z.jpg,65,Comedy,Romance,unknown,Álvaro Rudolphy,Sigrid Alegría,Patricio Contreras
666,Girl in the Basement,"Sara is a teen girl who is looking forward to her 18th birthday to move away from her controlling father Don. But before she could even blow out the candles, Don imprisons her in the basement of their home.",0,English,0,https://image.tmdb.org/t/p/w220_and_h330_face/qmddUxRwbsxHa7oEXm4PWh1KZe8.jpg,80,Crime,Thriller,unknown,Judd Nelson,Stefanie Scott,Joely Fisher
